"paper_id","label","title","author","journal","volume","number","pages","year","doi","abstract","search_duplicated","n_duplicates","screened_abstracts","notes"
"GNM_069","X.WOS.000400402700010","Telomere length and dynamics of spotless starling nestlings depend on nest-building materials used by parents","Soler, Juan J. and Ruiz-Castellano, Cristina and Figuerola, Jordi and Martin-Vivaldi, Manuel and Martinez-de la Puente, Josue and Ruiz-Rodriguez, Magdalena and Tomas, Gustavo","ANIMAL BEHAVIOUR","126",NA,"89-100",2017,"10.1016/j.anbehav.2017.01.018","Nest materials used by animals can have profound effects on developing offspring. They can modify the bacterial and parasitic environment of the nest, and can influence parental investment through sexual signalling processes. In spotless starlings, Sturnus unicolor, green plants and feathers are known nest materials with such functions. The aim of our study was to experimentally assess their influence on nestlings' telomere length and attrition, which are good predictors of their survival prospects. In a full-factorial experiment, we explored these effects in two different populations, together with the potential effects of hatching date, ectoparasitism, bacterial environment and nestling growth. Telomere length and attrition largely depended on population identity and hatching date. After correcting for these effects, the addition of feathers resulted in higher rates of telomere attrition. The addition of plants did not affect nestling telomeres in general, but did in interaction with location: in Hueneja, the experimental addition of green plants resulted in longer telomeres. Feather pigmentation also did not affect telomere length or attrition in general, but did in interaction with location: in Hueneja, the experimental addition of unpigmented feathers resulted in nestlings with longer telomeres and lower attrition rates. Moreover, prevalence of staphylococci on the skin of 8-day-old nestlings was negatively related to telomere lengths of fledglings. Taken together, these results suggest a direct link between nest material composition and nestling telomere length and dynamics. This relationship could be partially mediated by the antimicrobial and/or antiparasitic properties of nest materials or by sexual signalling processes. We discuss possible roles of maternal effects, parasites, immunity and nestling growth in explaining these experimental effects. (C) 2017 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",69,2,"selected",""
"GNM_071","X.WOS.000391808500008","Northern bobwhite breeding season ecology on a reclaimed surface mine","Brooke, Jarred M. and Tanner, Evan P. and Peters, David C. and Tanner, Ashley M. and Harper, Craig A. and Keyser, Patrick D. and Clark, Joseph D. and Morgan, John J.","JOURNAL OF WILDLIFE MANAGEMENT","81","1","73-85",2017,"10.1002/jwmg.21182","Surface coal mining and subsequent reclamation of surface mines have converted large forest areas into early successional vegetative communities in the eastern United States. This reclamation can provide a novel opportunity to conserve northern bobwhite (Colinus virginianus). We evaluated the influence of habitat management activities on nest survival, nest-site selection, and brood resource selection on managed and unmanaged units of a reclaimed surface mine, Peabody Wildlife Management Area (Peabody), in west-central Kentucky, USA, from 2010 to 2013. We compared resource selection, using discrete-choice analysis, and nest survival, using the nest survival model in Program MARK, between managed and unmanaged units of Peabody at 2 spatial scales: the composition and configuration of vegetation types (i.e., macrohabitat) and vegetation characteristics at nest sites and brood locations (i.e., microhabitat). On managed sites, we also investigated resource selection relative to a number of different treatments (e.g., herbicide, disking, prescribed fire). We found no evidence that nest-site selection was influenced by macrohabitat variables, but bobwhite selected nest sites in areas with greater litter depth than was available at random sites. On managed units, bobwhite were more likely to nest where herbicide was applied to reduce sericea lespedeza (Lespedeza cuneata) compared with areas untreated with herbicide. Daily nest survival was not influenced by habitat characteristics or by habitat management but was influenced by nest age and the interaction of nest initiation date and nest age. Daily nest survival was greater for older nests occurring early in the breeding season (0.99, SE<0.01) but was lower for older nests occurring later in the season (0.08, SE=0.13). Brood resource selection was not influenced by macrohabitat or microhabitat variables we measured, but broods on managed units selected areas treated with herbicide to control sericea lespedeza and were located closer to firebreaks and disked native-warm season grass stands than would be expected at random. Our results suggest the vegetation at Peabody was sufficient without manipulation to support nesting and brood-rearing northern bobwhite at a low level, but habitat management practices improved vegetation for nesting and brood-rearing resource selection. Reproductive rates (e.g., nest survival and re-nesting rates) at Peabody were lower than reported in other studies, which may be related to nutritional deficiencies caused by the abundance of sericea lespedeza. On reclaimed mine lands dominated by sericea lespedeza, we suggest continuing practices such as disking and herbicide application that are targeted at reducing sericea lespedeza to improve the vegetation for nesting and brood-rearing bobwhite. (c) 2016 The Wildlife Society.",71,2,"excluded","No green nest material"
"GNM_126","Best2008319","Exotic grasses and feces deposition by an exotic herbivore combine to reduce the relative abundance of native forbs","Best, R.J.","Oecologia","158","2","319-327",2008,"10.1007/s00442-008-1137-4","Increased resource availability can facilitate establishment of exotic plant species, especially when coincident with propagule supply. Following establishment, increased resource availability may also facilitate the spread of exotic plant species if it enhances their competitive abilities relative to native species. Exotic Canada geese (Branta canadensis) introduce both exotic grass seed and nutrients to an endangered plant community on the Gulf Islands of southwestern British Columbia, Canada. I used greenhouse experiments to assess the competitive advantage of the exotic grasses relative to native and exotic forbs in this community and to test the impacts of nutrient addition from goose feces on competitive outcomes. I grew experimental communities varying in their proportion of forbs versus exotic grasses, and added goose feces as a nutrient source. I found that both native and exotic forbs produced significantly more biomass in competition with conspecifics than in competition with the grasses, and that the proportional abundance of two out of three native forbs was lowest in the combined presence of exotic grasses and nutrient addition. In a second experiment, I found that in monoculture all species of forbs and grasses showed equal growth responses to nutrients. The exotic species did not convert additional nutrients into additional biomass at a higher rate, but did germinate earlier and grow larger than the native species regardless of nutrient availability. This suggests that the exotic species may have achieved their competitive advantage partly by pre-empting resources in community mixtures. Small and late-germinating native forbs may be particularly vulnerable to competitive suppression from exotic grasses and forbs and may be at an even greater disadvantage if their competitors are benefiting from early access to additional nutrients. In combination, the input of exotic propagules and additional nutrients by nesting geese may compromise efforts to maintain native community composition in this system. Â© 2008 Springer-Verlag.",126,2,"excluded","Not birds"
"GNM_247","Salewski2015743","Transplantation of induced pluripotent stem cell-derived neural stem cells mediate functional recovery following thoracic spinal cord injury through remyelination of axons","Salewski, R.P. and Mitchell, R.A. and Li, L. and Shen, C. and Milekovskaia, M. and Nagy, A. and Fehlingsa, M.G.","Stem Cells Translational Medicine","4","7","743-754",2015,"10.5966/sctm.2014-0236","Neural stem cells (NSCs) from embryonic or fetal/adult tissue sources have shown considerable promise in regenerative strategies for traumatic spinal cord injury (SCI). However, there are limitations with their use related to the availability, immunogenicity, and uncertainty of the mechanisms involved. To address these issues, definitive NSCs derived from induced pluripotent stem (iPS) cells generated using a nonviral, piggyBac transposon approach, were investigated. Committed NSCs were generated from iPS cells using a free-floating neurosphere methodology previously described by our laboratory. To delineate the mechanism of action, specifically the role of exogenous myelination, NSCs derived from wildtype (wt) and nonmyelinating Shiverer (shi) iPS cell lines were used following thoracic SCI with subacute intraspinal transplantation. Behavioral, histological, and electrophysiological outcomes wereanalyzedtoassess the effectivenessof this treatment. Thewt- andshi-iPS-NSCswere validatedand shown to be equivalent except in myelination capacity. Both iPS-NSC lines successfully integrated into the injured spinal cord and predominantly differentiated to oligodendrocytes, but only the wt-iPS-NSC treatment resulted in a functional benefit. The wt-iPS-dNSCs, which exhibited the capacity for remyelination, significantly improved neurobehavioral function (BassoMouse Scale and CatWalk), histological outcomes, and electrophysiological measures of axonal function (sucrose gap analysis) compared with the nonmyelinating iPS-dNSCs and cell-free controls. In summary, we demonstrated that iPS cells can generate translationally relevant NSCs for applications in SCI. Although NSCs have a diverse range of functions in the injured spinal cord, remyelination is the predominantmechanismof recovery following thoracic SCI. Â© 2015 AlphaMed Press.",242,1,"excluded","Not birds"
"GNM_171","X.WOS.000167923900008","Are European white butterflies aposematic?","Lyytinen, A and Alatalo, RV and Lindstrom, L and Mappes, J","EVOLUTIONARY ECOLOGY","13","7-8","709-719",1999,"10.1023/A:1011081800202","It has been suggested that the white coloration of Pieridae butterflies is a warning signal and therefore all white Pieridae could profit from a mimetic resemblance. We tested whether green-veined white (Pieris napi) and orange-tip (Anthocharis cardamines) butterflies benefit from white coloration. We compared their relative acceptability to wild, adult pied flycatchers (Ficedula hypoleuca) by offering live A. cardamines and P. napi together with two non-aposematic butterflies on the tray attached to birds' nesting boxes. Experienced predators equally attacked white and non-white butterflies, and the order of attack among the Pieridae was random. If anything, there was a slight indication that the female A. cardamines was the least favoured prey. Since birds did not avoid white coloration, we compared the palatability of these two species against known palatable and unpalatable butterflies by presenting them to great tits (Parus major). Pieris brassicae, which has been earlier described as unpalatable, was also included in the palatability test. However, there were no significant differences in the palatability of the butterflies to birds, and even P. brassicae was apparently palatable to the great tits. Our results do not unambiguously support the hypothesis that the white coloration of Pieridae would signal unpalatability. Nevertheless, in our last experiment, pied flycatchers often rejected or left untouched free flying P. napi and A. cardamines. This suggests that other features in a more natural situation, such as the agile flight pattern or odours might still make them unprofitable to birds.",171,2,"excluded","Not birds"
"GNM_154","Stavropoulos2003905","In vitro study of guide wire entrapment in currently available inferior vena cava filters","Stavropoulos, S.W. and Itkin, M. and Trerotola, S.O.","Journal of Vascular and Interventional Radiology","14","7","905-910",2003,"10.1097/01.RVI.0000082827.75926.10","PURPOSE: Guide wire entrapment by some older inferior vena cava (IVC) filters is known to occur, particularly with J-tipped wires. Three new IVC filters have recently been approved for use in the United States. An in vitro study was performed to compare the risk of engaging and entrapping guide wires in eight of the IVC filters currently available in the United States. MATERIALS AND METHODS: Titanium Greenfield, over-the-wire stainless-steel Greenfield, Simon nitinol, Bird's Nest, Vena Tech LGM, Vena Tech LP, TrapEase, and GÃ¼nther Tulip IVC filters were deployed separately in an in vitro IVC flow model. Four different wires (15-mm, 3-mm, and 1.5-mm J-tipped, and straight) were passed 100 times each through the filters (50 from a jugular approach and 50 from a femoral approach). The frequency and specific patterns of engagement of the wires by the filters were recorded. Engagement was defined as a filter/wire interaction that caused either the filter or the wire to be deformed. The second part of the experiment measured the force (in pounds) that was required to release wires that became engaged in the filters with use of an electromechanical test stand with a specially designed low-capacity load cell of 20 pounds. Entrapment was defined as inability to separate an engaged wire from the filter without damage to either the wire or filter. RESULTS: Guide wire engagement occurred in all filters tested with the 15-mm, 3-mm, and 1.5-mm J-tipped wires. The straight wire did not engage any of the filters. The wires engaged the TrapEase filter with the greatest frequency overall (72.8%; 291 of 400). The 15-mm J wire engaged the filters more often than the other wires (98.5%; 788 of 800), but never became entrapped in a filter. The Vena Tech LP and GÃ¼nther Tulip filters did not entrap any of the wires. The TrapEase filter, the stainless-steel Greenfield filter, and the Vena Tech LGM filter entrapped the 3-mm and 1.5-mm J wires. The force required to disengage the wires from these filters exceeded 4 pounds and resulted in structural damage to the wire and/or filter. CONCLUSIONS: Among the IVC filters recently approved by the Food and Drug Administration, the TrapEase filter entrapped 3-mm and 1.5-mm J-tipped guide wires, whereas the Vena Tech LP and GÃ¼nther Tulip filters did not. This study corroborates previously described wire entrapment by the stainless-steel Greenfield and Vena Tech LGM devices.",154,2,"excluded","Out of field"
"GNM_076","X.WOS.000378859400013","Do Wild Great Tits Avoid Exposure to Light at Night?","de Jong, Maaike and Ouyang, Jenny Q. and van Grunsven, Roy H. A. and Visser, Marcel E. and Spoelstra, Kamiel","PLOS ONE","11","6",NA,2016,"10.1371/journal.pone.0157357","Studies of wild populations have provided important insights into the effects of artificial light at night on organisms, populations and ecosystems. However, in most studies the exact amount of light at night individuals are exposed to remains unknown. Individuals can potentially control their nighttime light exposure by seeking dark spots within illuminated areas. This uncertainty makes it difficult to attribute effects to a direct effect of light at night, or to indirect effects, e.g., via an effect of light at night on food availability. In this study, we aim to quantify the nocturnal light exposure of wild birds in a previously dark forest-edge habitat, experimentally illuminated with three different colors of street lighting, in comparison to a dark control. During two consecutive breeding seasons, we deployed male great tits (Parus major) with a light logger measuring light intensity every five minutes over a 24h period. We found that three males from pairs breeding in brightly illuminated nest boxes close to green and red lamp posts, were not exposed to more artificial light at night than males from pairs breeding further away. This suggests, based on our limited sample size, that these males could have been avoiding light at night by choosing a roosting place with a reduced light intensity. Therefore, effects of light at night previously reported for this species in our experimental set-up might be indirect. In contrast to urban areas where light is omnipresent, bird species in non-urban areas may evade exposure to nocturnal artificial light, thereby avoiding direct consequences of light at night.",76,1,"excluded","No green nest material"
"GNM_016","X.WOS.000358171600024","Green plants in nests reduce offspring recruitment rates in the spotless starling","Polo, Vicente and Rubalcaba, Juan G. and Veiga, Jose P.","BEHAVIORAL ECOLOGY","26","4","1131-1137",2015,"10.1093/beheco/arv056","Greenery added to birds' nests is a sexually selected trait of males that entails costs for females. Why some birds add green plants to their nests has long puzzled biologists. Some studies suggest that this behavior is promoted by natural selection because of its positive effects on nestling health. However, if greenery functions as a sexually selected signal of male attractiveness, it may promote costly female competition for preferred males. We experimentally increased the amount of plants in spotless starling's nests, causing a reduction in the number of recruits. Although several hypotheses have been proposed to explain the function of fresh green plants in nests of many avian species, the consequences of this behavior on fitness remain poorly understood. In accordance with the nest protection and drug hypotheses, adding greenery to nests should be naturally selected to facilitate positive fitness effects on offspring. Alternatively, the courtship hypothesis postulates that green plants function as a sexually selected signal of male attractiveness that might promote female competition for preferred males. We conducted a long-term study by experimentally increasing the amount of green plants in nests of a wild population of spotless starlings (Sturnus unicolor). We experimentally decoupled the natural carrying behavior of males in half of the population and explored the consequences of this manipulation on offspring condition and their rate of local recruitment. Treatment did not affect the number of fledglings, but it did affect body mass and tarsus in a sexually antagonistic way: a positive effect on female tarsus length and negative on male body mass. The addition of greenery reduced the probability of local recruitment of both males and females. Our results suggest that the addition of green plants induces maternal response with complex short- and long-term consequences on the offspring body condition and recruitment success.",16,2,"selected",""
"GNM_368","Pienkowski198483","Breeding biology and population dynamics of Ringed plovers Charadrius hiaticula in Britain and Greenland: nestâ€�predation as a possible factor limiting distribution and timing of breeding","Pienkowski, M.W.","Journal of Zoology","202","1","83-114",1984,"10.1111/j.1469-7998.1984.tb04289.x","The nesting of Ringed plovers was investigated in 1974 at Mestersvig, northâ€�east Greenland, and in 1974â€“76 at Lindisfarne, northâ€�east England. Difficulties in the use of Nest Record Cards for this species (to obtain information from more sites) are discussed. Territory sizes tended to be smaller, and more feeding took place within territories, at Lindisfarne than at Mestersvig. Clutch sizes were similar in different areas. Incubation (mean period about 25 days) was shared fairly equally by the two sexes. Longer incubation shifts at Mestersvig and some areas at Lindisfarne than at other Lindisfarne sites were associated with greater distances between nests and feeding areas. Most egg losses were probably due to predation, and were fewer in the Arctic than in Britain, where nesting success varied greatly in different areas and years, and in relation to timing within a season. Up to five nestings per pair per year were made at Lindisfarne, but only one at Mestersvig. The timing of breeding is discussed, and it is concluded that the date of start of eggâ€�laying in northâ€�east Greenland is determined by the timing of snow clearance, while that at Lindisfarne is related to the decreasing probability of eggâ€�predation later in the season. Because of the high nest losses, the production of young at many temperate sites, including parts of Lindisfarne, was probably inadequate for the population to be selfâ€�supporting. The reasons for the large seasonal, annual and geographical differences are discussed. It is concluded that increasing predation probably determines the southern nesting limits of Ringed plovers, but that this limit may be modified by varying degrees of different types of natural and artificial protection, and extent of habitat suitable for egg camouflage. Increased human usage of nesting beaches probably has an adverse effect on nesting success, but because of the complexity of the number of interâ€�related factors affecting the latter, without field experiments it is difficult to predict how this could best be offset by protection measures. Copyright Â© 1984, Wiley Blackwell. All rights reserved",372,1,"excluded","Not empirical"
"GNM_137","Shutler20077","Experimental addition of greenery reduces flea loads in nests of a non-greenery using species, the tree swallow Tachycineta bicolor","Shutler, D. and Campbell, A.A.","Journal of Avian Biology","38","1","7-12",2007,"10.1111/j.2007.0908-8857.04015.x","Several bird species, including cavity-nesters such as European starlings Sturnus vulgaris, add to their nests green sprigs of plants such as yarrow Achillea millefolium that are rich in volatile compounds. In this field study on another cavity-nester, tree swallows Tachycineta bicolor, we tested whether yarrow reduced ectoparasite loads (the nest protection hypothesis), stimulated nestling immune systems (the drug hypothesis), or had other consequences for nestling growth or parental reproductive success (predicted by both preceding hypotheses). Tree swallows do not naturally add greenery to their nests, and thus offer several advantages in testing for effects of greenery independent of other potentially confounding explanations for the behaviour. We placed fresh yarrow in 23 swallow nests on the day the first egg was laid, replenishing every two days until clutch completion (=three times), and at 44 control nests, nesting material was simply touched. At 12 days of age, we measured nestling body size and mass, and took blood smears to do differential white blood cell counts. We subsequently determined the number and proportion of young fledging from nests and the number of fleas remaining after fledging. Higher humidity was associated with higher flea numbers whereas number of feathers in the nest was not. Our most significant finding was that an average of 773 fleas Ceratophyllus idius was found in control nests, versus 419 in yarrow nests. Possibly, parents compensate for blood that nestlings lose to ectoparasites by increasing food delivery, because we detected no differences between treatments in nestling mass, nestling leukocyte profiles, or proportion of young fledging, or relative to flea numbers. Our results provide no support for the drug hypothesis and strong support for the nest protection hypothesis. Â© Journal of Avian Biology.",137,2,"selected",""
"GNM_038","X.WOS.000080557100008","Hatching asynchrony reduces the duration, not the magnitude, of peak load in breeding green-rumped parrotlets (Forpus passerinus)","Siegel, RB and Weathers, WW and Beissinger, SR","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","45","6","444-450",1999,"10.1007/s002650050583","The peak load reduction hypothesis suggests that hatching asynchrony in altricial birds is adaptive because it reduces parental workload during the most energetically costly time in brood rearing. By staggering the ages of their offspring, parents may ensure that all nestlings do not reach maximum energy demand simultaneously. To test the hypothesis, we used the doubly labeled water technique to measure the energy expenditure of green-rumped parrotlets (Forpus passerinus) that reared experimentally manipulated synchronous and asynchronous broods. Peak metabolic rates of the two experimental groups did not differ, but parents of asynchronous broods metabolized significantly less energy than did parents of synchronous broods throughout the first half of the brood-rearing period. Our results suggest that hatching asynchrony in parrotlets substantially shortens the temporal duration of high brood energy demand, but does not reduce the magnitude of peak energy demand.",38,2,"excluded","No green nest material"
"GNM_254","Bottcher2014621","Consumption of lipid-rich seed arils improves larval development in a Neotropical primarily carnivorous ant, Odontomachus chelifer (Ponerinae)","Bottcher, C. and Oliveira, P.S.","Journal of Tropical Ecology","30","6","621-624",2014,"10.1017/S0266467414000479","Odontomachus chelifer ants collect fallen arillate seeds of Cabralea canjerana (Meliaceae), a bird-dispersed tree of the Atlantic rain forest. In the nest the larvae are fed with the lipid-rich aril, and the viable seed is discarded. Benefits from secondary seed dispersal by ants are well documented for tropical plants, but benefits to ants from consuming vertebrate-dispersed diaspores are uncertain. Twelve captive colonies of O. chelifer were used to investigate the effect of aril consumption on larval development. Treatment colonies were supplemented with 1 g of C. canjerana arils, whereas control colonies were supplemented with 1 g of synthetic diet. Egg and larval production did not differ between experimental colonies after 5 mo. Aril-fed larvae, however, grew 3.5 times larger than those in control colonies. Essential fatty acids in the arils possibly account for improved larval development. Consumption of lipid-rich arils may be critical under scarcity of arthropod prey. Improved larval development through aril consumption confirms that this ant-seed interaction is facultatively mutualistic. This result is meaningful given the predominantly carnivorous diet of O. chelifer, and the generalized nature of ant-seed/fruit interactions in tropical forests. Whether or not benefits to larvae translate into significant gains for ant colonies is uncertain. Â© Cambridge University Press 2014.",249,1,"excluded","Not birds"
"GNM_028","Veiga2008167","Age dependent sex allocation in the polygynous spotless starling","Veiga, J.P. and Polo, V. and Cordero, P.J.","Evolutionary Ecology","22","2","167-176",2008,"10.1007/s10682-007-9166-8","Theoretical and empirical evidence suggests that avian females are able to manipulate the offspring sex ratio at birth. Although mating with an attractive male may induce females to skew the sex ratio toward males, the balance between the benefits of producing attractive sons and the costs of competing with other females for mates could vary with female age, a possibility that had not been previously explored. In this paper we increment experimentally the attractiveness of males of the polygynous spotless starling (Sturnus unicolor) by adding green plants to their nests, a trait involved in courtship, and look for female age-differential effects on offspring primary sex ratio. Young and middle aged females produced more sons in experimental than in control nests, as expected, but old females showed the opposite tendency. To explain this novel result, we speculate that older females are limited to produce the most costly sex because the physiological drawbacks imposed by ageing reduce their ability to compete with younger ones for the non-shareable resources offered by males. We discuss that this evolutionary scenario may be widespread in avian polygynous systems. Â© 2007 Springer Science+Business Media, Inc.",28,2,"selected",""
"GNM_002","X.WOS.000553938400002","Development of nestling blue tits (Cyanistes caeruleus) is affected by experimental addition of aromatic plants","Pires, Barbara A. and Belo, Anabela D. F. and Diamantino, Fernanda and Rabaca, Joao E. and Merino, Santiago","AVIAN BIOLOGY RESEARCH","13","3","44-48",2020,"10.1177/1758155920921075","Some passerines incorporate aromatic plants in their nest cups, and several hypotheses have been formulated to explain this behaviour. One of those, the Drug Hypothesis, states that aromatic plants present in nests have positive effects on nestlings' development through increased immune function. In this study, we aimed to examine if experimental addition of aromatic plants had positive effects on reproductive performance (the number of fledglings produced and nestling survival rate) and nestling development (weight and tarsus length). In addition, we study whether those potential effects were more noticeable in different brood sizes-small and large-through an observational approach. We expect that large broods, due to increased resource competition between nestlings, will benefit more from aromatic plant incorporation, as compared to small broods. Nestlings were significantly heavier in 2015 as compared to 2016 and 2017 and in small broods. No effect of treatment was observed in nestling weight. Although there was no overall effect of treatment on nestling tarsus length, nestlings from aromatic nests had significantly longer tarsi as compared to nestlings from control nests, in large broods.",2,2,"selected",""
"GNM_258","Hsu2014889","Adaptation of a widespread epiphytic fern to simulated climate change conditions","Hsu, R.C.-C. and Oostermeijer, J.G.B. and Wolf, J.H.D.","Plant Ecology","215","8","889-897",2014,"10.1007/s11258-014-0340-0","The response of species to climate change is generally studied using ex situ manipulation of microclimate or by modeling species range shifts under simulated climate scenarios. In contrast, a reciprocal transplant experiment was used to investigate the in situ adaptive response of the elevationally widespread epiphytic fern Asplenium antiquum to simulated climate change conditions. Fern spores were collected at three elevations and germinated in a greenhouse. The sporelings (juvenile ferns) were reciprocally transplanted to each collection site. Growth and mortality rates were monitored for 2 years. Wild sporelings were monitored at two sites to assess possible transplant effects. Habitat suitability, indicated by overall growth and survival patterns, declined as elevation increased. Only the highland population showed significant adaptation to the ""home"" habitat, achieving the highest survival rates. Microclimate data suggest that the presumed genetic adaptation at the highland site occurred mainly in response to drought stress in winter. Based on our previous study on species distribution models, which projected an expansion in the range of A. antiquum under future climate change scenarios, the populations at the upper margins of the species' elevational range may play an important role during this expansion, given their better adaptation to the shifting marginal conditions. Our study suggests that intraspecific variation should be considered when determining the potential impact of climate change on biodiversity. Â© 2014 Springer Science+Business Media Dordrecht.",254,1,"excluded","Not birds"
"GNM_245","Hauber20151133","Experimental shifts in eggâ€“nest contrasts do not alter egg rejection responses in an avian hostâ€“brood parasite system","Hauber, M.E. and Aidala, Z. and Igic, B. and Shawkey, M.D. and MoskÃ¡t, C.","Animal Cognition","18","5","1133-1141",2015,"10.1007/s10071-015-0886-9","Obligate brood parasitic birds exploit their hosts to provide care for unrelated young in the nest. Potential hosts can reduce the cost of parasitism by rejecting foreign eggs from the nest. Observational, comparative, and experimental studies have concluded that most hosts use the coloration and patterning of eggshells to discriminate between own and foreign eggs in the nest. However, an alternative hypothesis is that birds use the colour contrasts between eggshells and the nest lining to identify parasitic eggs (eggâ€“nest contrast hypothesis). In support of this hypothesis, we found that the avian perceivable chromatic contrasts between dyed eggs and unmanipulated nest linings significantly and negatively covaried with the rejection rates of different dyed eggs of the great reed warbler Acrocephalus arundinaceus, a frequently parasitized host of the common cuckoo Cuculus canorus. To experimentally test whether eggâ€“nest contrasts influence rejection, we reciprocally dyed both eggs and the nest lining of this host species with one of two colours: orange and green. Contrary to the eggâ€“nest contrast hypothesis, host rejection patterns in response to dyed eggs were not altered by dyeing nests, relative to unmanipulated control eggs and nests. In turn, experimental egg colour was the only significant predictor of egg rejection rate. Our results demonstrate that eggâ€“nest contrast is a collateral, not a causal factor in egg rejection, and confirm the conclusions of previous studies that hosts can rely on the parasitic eggâ€™s appearance itself to recognize the foreign egg in the nest. Â© 2015, Springer-Verlag Berlin Heidelberg.",240,1,"excluded","No green nest material"
"GNM_323","Proctor2000460","In vivo evaluation of vena caval filters: Can function be linked to design characteristics?","Proctor, M.C. and Cho, K.J. and Greenfield, L.J.","CardioVascular and Interventional Radiology","23","6","460-465",2000,"10.1007/s002700010105","Purpose: To compare the five vena caval filters marketed in the United States and one investigational vena caval filter and to determine whether there is an association between their design and their in vivo function. Methods: Four of each type of filter - Simon Nitinol (SN), Bird's Nest (BN), Vena Tech (VT), Greenfield stainless steel (PSGF), Greenfield titanium (TGF), and the investigational stent cone filter (NGF) - were studied for 60 days in 12 sheep. Radiographic and pathologic outcomes to be assessed included clot capture and resolution, vena caval penetration, position of the filter, thrombogenicity, and vessel wall reaction. Results: Filters differed with respect to the number of clot-trapping levels and the interdependence of the legs. All devices were successfully placed. Intentionally embolized clot was captured. One VT and two SN filters migrated in response to clot capture. Resolution of thrombus was variable, and related to the design of the device. Fibrin webbing was widely present with the VT, BN, and SN filters but limited in the others. The VT and NGF filters demonstrated the most stable filter base diameter. Conclusions: The performance of vena caval filters differs with respect to clot resolution and mechanical stability. Interdependent filter limbs and single-stage conical capture sites appear to result in more favorable performance in in vivo studies.",326,1,"excluded","Out of field"
"GNM_348","Ankley199246","Integrated assessment of contaminated sediments in the lower Fox River and Green Bay, Wisconsin","Ankley, G.T. and Lodge, K. and Call, D.J. and Balcer, M.D. and Brooke, L.T. and Cook, P.M. and Kreis Jr., R.G. and Carlson, A.R. and Johnson, R.D. and Niemi, G.J. and Hoke, R.A. and West, C.W. and Giesy, J.P. and Jones, P.D. and Fuying, Z.C.","Ecotoxicology and Environmental Safety","23","1","46-63",1992,"10.1016/0147-6513(92)90021-T","Samples of sediment and biota were collected from sites in the lower Fox River and southern Green Bay to determine existing or potential impacts of sediment-associated contaminants on different ecosystem components of this Great Lakes area of concern. Evaluation of benthos revealed a relatively depauperate community, particularly at the lower Fox River sites. Sediment pore water and bulk sediments from several lower Fox River sites were toxic to a number of test species including Pimephales promelas, Ceriodaphnia dubia, Hexagenia limbata, Selenastrum capricornutum, and Photobacterium phosphorum. An important component of the observed toxicity appeared to be due to ammonia. Evaluation of three bullhead (Ictalurus) species from the lower Fox River revealed an absence of preneoplastic or neoplastic liver lesions, and the Salmonella typhimurium bioassay indicated relatively little mutagenicity in sediment extracts. Apparent adverse reproductive effects were noted in two species of birds nesting along the lower Fox River and on a confined disposal facility for sediments near the mouth of the river, and there were measurable concentrations of potentially toxic 2,3,7,8-substituted polychlorinated dibenzo-p-dioxins (PCDDs) and dibenzofurans (PCDFs), and planar polychlorinated biphenyls (PCBs) both in the birds and in sediments from several of the study sites. Based on toxic equivalency factors and the results of an in vitro bioassay with H4IIE rat hepatoma cells, it appeared that the majority of potential toxicity of the PCB/PCDF/PCDD mixture in biota from the lower Fox River/Green Bay system was due to the planar PCBs. The results of these studies are discussed in terms of an integrated assessment focused on providing data for remedial action planning. Â© 1992.",352,1,"excluded","Not birds"
"GNM_088","X.WOS.000349570400010","Removal of Indoor Carbon Dioxide and Formaldehyde Using Green Walls by Bird Nest Fern","Su, Ying-Ming and Lin, Chia-Hui","HORTICULTURE JOURNAL","84","1","69-76",2015,"10.2503/hortj.CH-114","This paper presents an evaluation of the effectiveness of removing air pollutants by installing green vertical walls filled with potted plants. Most people in urban areas spend 80-90\% of their lives indoors, indicating the significance of indoor air quality. Carbon dioxide (CO2) and formaldehyde (HCHO) are the most common sources of indoor pollution; their levels can be reduced by using potted plants, which provide the additional benefit of beautification. In accordance with our previous study, for this purpose, we used bird nest fern (Asplenium nidus Linn.), which has a high rate of transpiration and is easy to grow indoors. Upon using 3 treatments involving the release of CO2, HCHO, or CO2 + HCHO, the experimental results showed that bird nest fern can reduce the concentration of CO2 from 2000 ppm to a safe 800 ppm at an average of 1.984 ppm.11(-1) (per pot). By contrast, the concentration of HCHO was reduced from 2 ppm to the safe level of 0.1 ppm, at an average of 0.003 ppm.h(-1) (per pot). Regarding temperature and humidity, the results showed a decrease of 2 degrees C indoors and an increase of 10\% relative humidity. These results show that bird nest fern has high rates of CO2 and HCHO removal, reduces temperature, and raises relative humidity.",88,1,"excluded","Not birds"
