"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_010","included","NA","No. of hatchlings/maximum eggs laid","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B",2018,"Lake_Ammersee_Germany",140,"2","2","6","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass","1","1","1","both",0.681,"mean",0.177999999999999,"SD",12,0.621,"mean",0.23,"SD",9,"hatching success 2007 (proportion of hatchlings in relation to maximal number of eggs)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c945","NA","a","TR",NA,"JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","no","yes","no",1,1,"hatching_success"
"GNM_010","included","NA","mean and variance","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B",2018,"Lake_Ammersee_Germany",141,"1","1","7","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass","1","1","1","both",48.2,"mean",5.88,"SD",8,39.5,"mean",8.9,"SD",8,"massday7 (2006) - chickmass on ca. day 7","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c946","NA","a","TR",NA,"JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","no","yes","no",1,1,"chick_mass"
"GNM_010","included","NA","mean and variance","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B",2018,"Lake_Ammersee_Germany",142,"2","2","8","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass","1","1","1","both",48.5,"mean",7.68,"SD",12,42.6,"mean",5.99,"SD",9,"massday7 (2007) - chickmass on ca. day 7","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c947","NA","a","TR",NA,"JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","no","yes","no",1,1,"chick_mass"
"GNM_010","included","NA","score (0-2)","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B",2018,"Lake_Ammersee_Germany",143,"1","1","9","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass","1","1","1","both",1.07,"mean",0.570999999999999,"SD",8,0.406,"mean",0.462,"SD",8,"meandevoscore (2006) - mean developmental score of clutch","Behaviour","sensitivity-analysis","The variable is calculated as a score that does not account for the clutch size. Authors say : ""Hence, to estimate variation in incubation period, on incubation day 13 at noon we checked for hatching and early postnatal development of hatchlings. We scored each egg or hatchling as follows: egg =  score 0 (assumed to hatch on the following day; retained only if eggs later hatched); wet hatchling = score 1 (assumed to have hatched on this same day); dry hatchling = score 2 (assumed to have hatched the preceding day). These data formed the basis for a combined developmental score per nest, where higher scores indicated shorter incubation""",1,"NA","NA",NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c948","NA","a","TR",NA,"JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","no","yes","no",1,1,"clutch_development_score"
"GNM_010","included","NA","score (0-2)","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B",2018,"Lake_Ammersee_Germany",144,"2","2","10","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass","1","1","1","both",1.44,"mean",0.549,"SD",12,1.04,"mean",0.633,"SD",9,"meandevoscore (2007) - mean developmental score of clutch","Behaviour","sensitivity-analysis","The variable is calculated as a score that does not account for the clutch size. Authors say : ""Hence, to estimate variation in incubation period, on incubation day 13 at noon we checked for hatching and early postnatal development of hatchlings. We scored each egg or hatchling as follows: egg =  score 0 (assumed to hatch on the following day; retained only if eggs later hatched); wet hatchling = score 1 (assumed to have hatched on this same day); dry hatchling = score 2 (assumed to have hatched the preceding day). These data formed the basis for a combined developmental score per nest, where higher scores indicated shorter incubation""",1,"NA","NA",NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941","NA","a","TR","data extracted from dataset at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941","JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","no","yes","no",1,1,"clutch_development_score"
"GNM_023","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2009,"Madrid_province_Central_Spain",145,"1","1","1","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia,Geranium_robertianum and Lamium_purpureum, Fraxinus_angustifolia, Quercus_pyrenaica","Male add GNM which is not removed","NA","1","0","CH",0.4883212,"mean",0.6658159,"SD",18,0.3350365,"mean",0.2477454,"SD",18,"Testosterone levels 2004","Physiology","sensitivity-analysis","Authors say:  ""As females are expected to increase their ability in intra-sexual competition for the preferred males in relation to their level of testosterone (Searcy 1988), we predict that females should increase their levels of circulating androgens when receiving high amounts of green plants into their nests.... We predict that the greenery should increase the amount of nesting interferences caused by the increase in aggressiveness between females during nest construction, laying and incubation, leading to an increase in female androgen levels."" Therefore, we expect a positive relationship between testosterone and GNM. Females were measured when they started laying (second or third egg) and this measurement would then imply that the testosterone levels are increased due to mate competition so we give it a positive sign.  One measure of testosterone was taken for each female and the levels of testosterone could change considerably within the duration of a day or a few days. Therefore, for consistency with other physiological measuresn like blood glucose levels, we will test this only in a sensitivity analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","b","TR","Notice that in the control group the green nest material was not removed by the researchers, given that females usually do that","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"females_testosterone"
"GNM_023","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2010,"Madrid_province_Central_Spain",146,"2","2","2","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia,Geranium_robertianum and Lamium_purpureum, Fraxinus_angustifolia, Quercus_pyrenaica","Male add GNM which is not removed","NA","1","0","CH",0.769343099999999,"mean",0.6131387,"SD",9,0.338686099999999,"mean",0.2178805,"SD",11,"Testosterone levels 2005","Physiology","sensitivity-analysis","Authors say:  ""As females are expected to increase their ability in intra-sexual competition for the preferred males in relation to their level of testosterone (Searcy 1988), we predict that females should increase their levels of circulating androgens when receiving high amounts of green plants into their nests.... We predict that the greenery should increase the amount of nesting interferences caused by the increase in aggressiveness between females during nest construction, laying and incubation, leading to an increase in female androgen levels."" Therefore, we expect a positive relationship between testosterone and GNM. Females were measured when they started laying (second or third egg) and this measurement would then imply that the testosterone levels are increased due to mate competition so we give it a positive sign.  One measure of testosterone was taken for each female and the levels of testosterone could change considerably within the duration of a day or a few days. Therefore, for consistency with other physiological measuresn like blood glucose levels, we will test this only in a sensitivity analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","b","TR","Notice that in the control group the green nest material was not removed by the researchers, given that females usually do that","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"females_testosterone"
"GNM_023","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2011,"Madrid_province_Central_Spain",147,"3","3","3","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia,Geranium_robertianum and Lamium_purpureum, Fraxinus_angustifolia, Quercus_pyrenaica","Male add GNM which is not removed","NA","1","0","CH",0.5540146,"mean",0.2420894,"SD",11,0.364233599999999,"mean",0.1452536,"SD",11,"Testosterone levels 2006","Physiology","sensitivity-analysis","Authors say:  ""As females are expected to increase their ability in intra-sexual competition for the preferred males in relation to their level of testosterone (Searcy 1988), we predict that females should increase their levels of circulating androgens when receiving high amounts of green plants into their nests.... We predict that the greenery should increase the amount of nesting interferences caused by the increase in aggressiveness between females during nest construction, laying and incubation, leading to an increase in female androgen levels."" Therefore, we expect a positive relationship between testosterone and GNM. Females were measured when they started laying (second or third egg) and this measurement would then imply that the testosterone levels are increased due to mate competition so we give it a positive sign.  One measure of testosterone was taken for each female and the levels of testosterone could change considerably within the duration of a day or a few days. Therefore, for consistency with other physiological measuresn like blood glucose levels, we will test this only in a sensitivity analysis.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","b","TR","Notice that in the control group the green nest material was not removed by the researchers, given that females usually do that","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"females_testosterone"
"GNM_028","included","NA","males/total off spring, check the proxy","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",148,"1","1","1","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","0","CH",0.5134969,"mean",0.2711712,"SD",67,0.414110399999999,"mean",0.2731874,"SD",68,"Sex ratio offspring  young females","Reproduction","sensitivity-analysis","We will only analyze this in a sensitivity analysis. Sex ratio theory in higher vertebrates is highly controversial and the prior assumption that the parents can manipulate the sex ratio in offspring is not supported with evidence. For more details see Krackow 2002 - https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1439-0310.2002.00843.x. For sensitivity analysis, I have assigned a positive sign to the expected direction, because the authors expect that females would invest more into male function when green nest material is added to gain fitness.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"sex_ratio"
"GNM_028","included","NA","males/total off spring","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",149,"1","1","2","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","0","CH",0.619018399999999,"mean",0.288338299999999,"SD",23,0.4840491,"mean",0.2630693,"SD",17,"Sex ratio offspring  middle aged females","Reproduction","sensitivity-analysis","We will only analyze this in a sensitivity analysis. Sex ratio theory in higher vertebrates is highly controversial and the prior assumption that the parents can manipulate the sex ratio in offspring is not supported with evidence. For more details see Krackow 2002 - https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1439-0310.2002.00843.x. For sensitivity analysis, I have assigned a positive sign to the expected direction, because the authors expect that females would invest more into male function when green nest material is added to gain fitness.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"sex_ratio"
"GNM_028","included","NA","males/total off spring","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",150,"1","1","3","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","0","CH",0.3319018,"mean",0.2175381,"SD",17,0.501226999999999,"mean",0.2731874,"SD",17,"Sex ratio offspring  old females","Reproduction","sensitivity-analysis","We will only analyze this in a sensitivity analysis. Sex ratio theory in higher vertebrates is highly controversial and the prior assumption that the parents can manipulate the sex ratio in offspring is not supported with evidence. For more details see Krackow 2002 - https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1439-0310.2002.00843.x. For sensitivity analysis, I have assigned a positive sign to the expected direction, because the authors expect that females would invest more into male function when green nest material is added to gain fitness.",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"sex_ratio"
"GNM_028","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",151,"1","1","4","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","1","both",4.71805559999999,"mean",0.7698004,"SD",48,4.5861111,"NA",0.785674199999999,"NA",50,"Clutch-size young females (first clutches)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2a (first clutches","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"clutch_size"
"GNM_028","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",152,"1","1","5","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","1","both",4.9263889,"mean",0.8054957,"SD",14,4.8083333,"NA",0.6218671,"NA",11,"Clutch-size middle aged females (first clutches)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2a (first clutches","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"clutch_size"
"GNM_028","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",153,"1","1","6","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","1","both",4.62777779999999,"mean",0.8061241,"SD",11,4.44722219999999,"NA",0.944316799999999,"NA",11,"Clutch-size old females (first clutches)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2a (first clutches","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"clutch_size"
"GNM_028","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",154,"1","1","4","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","1","both",4.46805559999999,"mean",0.908103899999999,"SD",19,4.40555559999999,"NA",0.601286199999999,"NA",17,"Clutch-size young females (second clutches)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2b (second clutches)","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; I coded the second clutch as a different trai, even though I would not consider that the magnitude of different between clutch size between first clutches and second clutches differ to a smaller extent that they do differ from sex ratio (worth rethinking it)","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"clutch_size"
"GNM_028","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",155,"1","1","5","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","1","both",4.5583333,"mean",0.7083333,"SD",9,4.4958333,"mean",1.0546414,"SD",6,"Clutch-size middle aged females (second clutches)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2b (second clutches)","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; I coded the second clutch as a different trai, even though I would not consider that the magnitude of different between clutch size between first clutches and second clutches differ to a smaller extent that they do differ from sex ratio (worth rethinking it)","JMGS","I extracted the data, that TR was not sure if we should extract or not; Notice that part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; Also authors expected old femles to invest less in the more costly sex (i.e., males), think if wee need to treat the old females differently, but in principle not","no","yes","no",1,1,"clutch_size"
"GNM_028","included","NA","mean and variance","Polo V; Lopez-Rull I; Gil D; Veiga J P",2007,"Villalba_and_Manzanares_Central_Spain",156,"1","1","6","Sturnus unicolor","Lavandula_stoechas, Santolina_rosmarinifolia, Geranium_robertianum, Lamium_purpureum","Male add GNM which is not removed","NA","1","1","both",4.00277779999999,"mean",1.0886621,"SD",6,5.15555559999999,"mean",1.00361039999999,"SD",6,"Clutch-size old females (second clutches)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2b (second clutches)","NA","b","TR","notice tha part of the data for experimental design was extracted from Polo et al 2004 (as refered by the authors); In the control group the green nest material was not removed by the researchers, given that females usually do that; I coded the second clutch as a different trai, even though I would not consider that the magnitude of different between clutch size between first clutches and second clutches differ to a smaller extent that they do differ from sex ratio (worth rethinking it)","JMGS","SD, I have changed the sample size to 20 for experiment and 20 for control. We have decided to use the nest as the unit of measurement and not individuals.","no","yes","no",1,1,"clutch_size"
"GNM_121","included","NA","t-test","Mennerat A; Mirleau P; Blondel J; Perret P; Lambrechts MM; Heeb P",2009,"Quercus_ilex_forest_Corsica",157,"1","1","1","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum","moss","1","1","1","both",NA,"NA",NA,"NA",20,NA,"mean",NA,"NA",20,"clutch-size","Reproduction","SMDH only","NA",1,"t-test","t-statistics",0.61,0.55,1,NA,40,"text, page 2","NA","c","JS/SD/TR",NA,"JMGS","I suggested to exclude the line as we have already talked and agreed (because females are the ones adding, so it could only work as an evidence for Courtship hypothesis, in case  the GNM would be added by the coursing sex. SD_ I have changed it to included as suggested by TR","no","yes","no",1,1,"clutch_size"
"GNM_121","included","NA","mean and variance","Mennerat A; Mirleau P; Blondel J; Perret P; Lambrechts M M; Heeb P",2009,"Quercus_ilex_forest_Corsica",158,"1","1","2","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum","moss","1","0","1","PCH",20.34615,"mean",3.59733599999999,"SD",20,23.23077,"mean",7.19467299999999,"SD",20,"bacterial_richness_adults","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","Micro-organism","c","JS/SD/TR",NA,"JMGS","SD, I have changed the sample size to 20 for experiment and 20 for control. We have decided to use the nest as the unit of measurement and not individuals.","no","yes","no",1,1,"bacterial_richness"
"GNM_121","included","NA","mean and variance","Mennerat A; Mirleau P; Blondel J; Perret P; Lambrechts MM; Heeb P",2009,"Quercus_ilex_forest_Corsica",159,"1","1","3","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum","moss","1","0","1","PCH",17.4615399999999,"mean",6.260612,"SD",20,20.80769,"mean",6.057692,"SD",20,"bacterial_richness_nestlings","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","Micro-organism","c","JS/SD/TR",NA,"JMGS","SD, I have changed the sample size to 20 for experiment and 20 for control. We have decided to use the nest as the unit of measurement and not individuals.","no","yes","no",1,1,"bacterial_richness"
"GNM_123","included","NA","mean and variance","Mennerat A; Perret P; Bourgault P; Blondel J; Gimenez O; Thomas D W; Heeb P; Lambrechts M M",2009,"Quercus_ilex_forest_Corsica",160,"1","1","1","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum, Calamintha_nepeta, A_ligustica, Pulicaria_odora","moss","1","1","1","both",0.082333,"mean",0.1144035,"SD",20,-0.18255814,"mean",0.1040032,"SD",20,"chick body mass gain (enlarged brood)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","c","TR",NA,"JMGS","As decided by the group (JS,SD,TR) I extracted the data for enlarged broods","no","yes","no",1,1,"chick_mass"
"GNM_123","included","NA","mean and variance","Mennerat A; Perret P; Bourgault P; Blondel J; Gimenez O; Thomas D W; Heeb P; Lambrechts M M",2009,"Quercus_ilex_forest_Corsica",161,"1","1","2","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum, Calamintha_nepeta, A_ligustica, Pulicaria_odora","moss","1","1","1","both",0.12093023,"mean",0.1248038,"SD",20,0.12093023,"mean",0.1040032,"SD",20,"chick body mass gain (non enlarged brood)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1","NA","c","TR","Bsed on sample size and the text. I am making the assumption that this data is for 2006.","JMGS","I added 1 to NPH as well","no","yes","no",1,1,"chick_mass"
"GNM_123","included","NA","score(1-3)","Mennerat A; Perret P; Bourgault P; Blondel J; Gimenez O; Thomas D W; Heeb P; Lambrechts M M",2009,"Quercus_ilex_forest_Corsica",162,"2","1","3","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum, Calamintha_nepeta, A_ligustica, Pulicaria_odora","moss","1","1","1","both",0.03367089,"mean",0.0996323999999999,"SD",20,0.02556962,"mean",0.1086899,"SD",20,"chick feather development (2006)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR",NA,"JMGS","I added 1 to NPH as well","no","yes","no",1,1,"chick_feather_development"
"GNM_123","included","NA","score(1-3)","Mennerat A; Perret P; Bourgault P; Blondel J; Gimenez O; Thomas D W; Heeb P; Lambrechts M M",2009,"Quercus_ilex_forest_Corsica",163,"3","2","4","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum, Calamintha_nepeta, A_ligustica, Pulicaria_odora","moss","1","1","1","both",0.0184810099999999,"mean",0.1222761,"SD",20,0.07772152,"mean",0.1177474,"SD",20,"chick feather development (2007)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR",NA,"JMGS","I added 1 to NPH as well","no","yes","no",1,1,"chick_feather_development"
"GNM_123","included","NA","percentage","Mennerat A; Perret P; Bourgault P; Blondel J; Gimenez O; Thomas D W; Heeb P; Lambrechts M M",2009,"Quercus_ilex_forest_Corsica",164,"1","2","6","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum, Calamintha_nepeta, A_ligustica, Pulicaria_odora","moss","1","0","1","PCH",51.12413793,"mean",2.01731509999999,"SD",40,50.7362068999999,"mean",2.01731509999999,"SD",40,"heamatocrit percent","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 3","NA","c","TR","percantage values given","JMGS","I added 1 to NPH as well","no","yes","no",1,1,"hemoglobin_measure"
"GNM_128","included","NA","mean and variance","Mennerat A; Perret P; Caro P S; Heeb P; Lambrechts M M",2008,"Muro_valley_Corsica",165,"1","1","1","Cyanistes caeruleus","Lavandula_stoechas, Helichrysum_italicum","moss","1","0","1","PCH",64,"mean",36.29,"SD",21,55.67,"mean",31.11,"SD",21,"no of blowflies","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Page 3","Arthropod","c","TR",NA,"JMGS","ok","no","yes","no",1,1,"blowflies_number"
