paper_id,label,title,author,journal,volume,number,pages,year,doi,abstract,search_duplicated,n_duplicates,screened_abstracts,notes
GNM_047,X.WOS.000712776000001,Analysis of Egg Variation and Foreign Egg Rejection in Ruppell's Weaver (Ploceus galbula),"Lahti, David C.",FRONTIERS IN ECOLOGY AND EVOLUTION,9,NA,NA,2021,10.3389/fevo.2021.734126,"Egg appearance is notable for its variation and as a source of recognition cues in bird species that are subject to egg-mimicking brood parasitism. Here I analyze the egg appearance of an East African weaverbird species that has variable eggs and is a host of brood parasitism by an egg-mimicking cuckoo, in order to (1) compare population variation to variation within a clutch as a measure of the distinctiveness of eggs; (2) assess modularity versus correlation among egg appearance traits as an indication of the complexity of egg signatures; and (3) address whether the eggs are discretely polymorphic or continuously variable in appearance. I also compare three methods of assessing egg coloration: reduction of spectral data to orthogonal components, targeted spectral shape variables, and avian visual modeling. Then I report the results of egg replacement experiments that assess the relationship between egg rejection behavior and the difference in appearance between own and foreign eggs. Ruppell's weaver (Ploceus galbula) eggs are variable in appearance between individuals and consistent within a clutch, but vary widely in the distinctiveness of particular traits. Most aspects of color and spotting are decoupled from each other, including coloration likely to derive from different pigments. Egg ground color is bimodal, with a broad continuous class of off-white/UV eggs and another broad class of blue-green eggs. Variation in all other traits is unimodal and usually normal in distribution. Females reject foreign eggs on the basis of the difference in brightness of the ground color and spotting of foreign eggs relative to their own, and the difference in degree to which spots are aggregated at the broad end of the egg. This aggregation is among the most distinctive features of their eggs, but the brightness of the ground color and spotting brightness are not; the birds' use of brightness rather than the more distinctive chromatic variation to recognize eggs might reflect the salience of achromatic contrast in a dim enclosed nest.",47,1,excluded,No green nest material
GNM_009,Hardt20182008,"Experimental brood enlargement differentially influences the magnitude of the corticosterone stress response in closely related, co-occurring songbirds","Hardt, B.M. and Ardia, D.R. and Bashaw, M.J. and Rivers, J.W.",Functional Ecology,32,8,2008-2018,2018,10.1111/1365-2435.13116,"Rearing environments can shape offspring phenotype across taxa, yet little is known about how brood size influences hypothalamicâ€“pituitary axis functioning, whether its expression trades off with growth, and the degree to which these relationships vary between species. We evaluated how brood size influenced nestling physiological (glucocorticoids) and somatic traits (growth), and the extent to which their relationship differed between two closely related, sympatric songbirds when experiencing identical rearing environments. Specifically, we used a cross-fostering approach to alter brood size and create an experimental gradient of nestmate competition, and then tested whether experimentally manipulated brood sizes resulted in nestlings with altered concentrations of corticosterone and whether corticosterone responses traded off with growth. Nestlings of both species experienced elevated concentrations of baseline and stressor-induced corticosterone when raised in enlarged broods, relative to control and reduced broods, but neither measurement was found to trade off with growth or be linked to survival to fledging. In contrast, we found divergence in the magnitude of the corticosterone stress response between species across all brood treatments, with greater stressor-induced corticosterone concentrations found in the Violet-green Swallow (Tachycineta thalassina) relative to the closely related Tree Swallow (T.Â bicolor). Our study demonstrated that brood size can lead to changes in offspring corticosterone concentrations in swallows and that nestlings of sympatric species, even those that are closely related and ecologically similar, can diverge in their corticosterone stress response when experiencing identical rearing conditions. We conclude that corticosterone appears to play a key role for balancing energetic demands that arise in the face of nestmate competition in Tachycineta swallows and that elevated concentrations of corticosterone may enhance offspring survival during challenging environmental conditions, such as when brood competition is strong. A plain language summary is available for this article. Â© 2018 The Authors. Functional Ecology Â© 2018 British Ecological Society",9,2,excluded,No green nest material
GNM_057,X.WOS.000524118800006,"When an enemy of an enemy is not a friend: Tri-trophic interactions between kaka, puriri moths and makomako trees","Yule, Kirsty J. and Burns, Kevin C.",NEW ZEALAND JOURNAL OF ECOLOGY,44,1,NA,2020,10.20417/nzjecol.44.4,"Predators can indirectly structure local plant communities by altering the diversity and behaviour of herbivores. These `trophic cascades' can be seriously disrupted by the local extinction of top predators. They can also be restored by the subsequent re-introduction of top predators by conservationists. Here, we investigated trophic cascades involving kaka, puriri moths and their host trees. New Zealand kaka (Nestor meridionalis, Nestoridae) are large parrots that were extirpated from most of its range in the 20th century. Unlike most other parrots, kaka forage primarily by digging through the vascular cambium of trees in search of wood-boring insects. They regularly consume puriri moths (Aenetus virescens, Hepialidae), a giant species of ghost moth whose larvae tunnel into the heartwood of trees for protection. Puriri moths are host specific and frequently attack makomako (Aristotelia serrata, Elaeocarpaceae), a sub-canopy tree species. We conducted a field experiment in Zealandia, a nature reserve to which kaka were reintroduced over a decade ago, to test the hypothesis that kaka would increase tree fitness by removing larval parasites (i.e. herbivores). Contrary to our expectations, results revealed an additive, negative effect of both the predator (kaka) and parasite (puriri moths) on plant fitness. Therefore, the tri-trophic interactions restored by the reintroduction of kaka into Zealandia appear to be unique, as the actions of the predator decreased fruit and flower production, rather than increasing plant fitness, as typically reported for trophic cascades.",57,1,excluded,No green nest material
GNM_103,Barr2012113,"Gyrfalcons to Germany: Herdemerten's expedition to west Greenland, 1938","Barr, W.",Polar Record,48,2,113-122,2012,10.1017/S0032247410000598,"In the summer of 1938 the Hermann-GÃ¶ring-Stiftung [Hermann GÃ¶ring Foundation], located at the ReichsjÃ¤gerhof Riddagshausen near Braunschweig, dispatched a two man expedition to west Greenland, primarily in order to capture gyrfalcons. Although nowhere stated in the expedition account, the aim appears to have been to acclimatise the birds to a German environment for the purpose of falconry. Five birds were captured and transported to Germany, four juveniles from a nest near Godhavn and an adult bird from near Uummannaq. After a brief sojourn at Riddagshausen the birds were transferred to GoldhÃ¶he (ZlatÃ© nÃ¡vrÅ¡Ã­) in the Riesengebirge (KrkonoÅ¡e) as being a more appropriate environment. The results of the experiment and the fate of the birds are not stated in the expedition account. Secondary aims of the expedition were geological, meteorological and botanical investigations and bird banding. Â© Cambridge University Press 2010.",103,2,excluded,No green nest material
GNM_137,Shutler20077,"Experimental addition of greenery reduces flea loads in nests of a non-greenery using species, the tree swallow Tachycineta bicolor","Shutler, D. and Campbell, A.A.",Journal of Avian Biology,38,1,07-Dec,2007,10.1111/j.2007.0908-8857.04015.x,"Several bird species, including cavity-nesters such as European starlings Sturnus vulgaris, add to their nests green sprigs of plants such as yarrow Achillea millefolium that are rich in volatile compounds. In this field study on another cavity-nester, tree swallows Tachycineta bicolor, we tested whether yarrow reduced ectoparasite loads (the nest protection hypothesis), stimulated nestling immune systems (the drug hypothesis), or had other consequences for nestling growth or parental reproductive success (predicted by both preceding hypotheses). Tree swallows do not naturally add greenery to their nests, and thus offer several advantages in testing for effects of greenery independent of other potentially confounding explanations for the behaviour. We placed fresh yarrow in 23 swallow nests on the day the first egg was laid, replenishing every two days until clutch completion (=three times), and at 44 control nests, nesting material was simply touched. At 12 days of age, we measured nestling body size and mass, and took blood smears to do differential white blood cell counts. We subsequently determined the number and proportion of young fledging from nests and the number of fleas remaining after fledging. Higher humidity was associated with higher flea numbers whereas number of feathers in the nest was not. Our most significant finding was that an average of 773 fleas Ceratophyllus idius was found in control nests, versus 419 in yarrow nests. Possibly, parents compensate for blood that nestlings lose to ectoparasites by increasing food delivery, because we detected no differences between treatments in nestling mass, nestling leukocyte profiles, or proportion of young fledging, or relative to flea numbers. Our results provide no support for the drug hypothesis and strong support for the nest protection hypothesis. Â© Journal of Avian Biology.",137,2,selected,
GNM_169,X.WOS.000080857100020,Nonadiabatic effects in the phonon spectra of superconductors,"Karakozov, AE and Maksimov, EG",JOURNAL OF EXPERIMENTAL AND THEORETICAL PHYSICS,88,5,987-996,1999,10.1134/1.558881,"The nonadiabatic corrections to the self-energy part Sigma(s)(q,omega) of the phonon Green's function are studied for various values of the phonon vectors q resulting from electron-phonon interactions. It is shown that the long-range electron-electron Coulomb interaction has no direct influence on these effects, aside from a possible renormalization of the corresponding constants. The electronic response functions and Sigma(s)(q,omega) are calculated for arbitrary vectors q and energy omega in the BCS approximation. The results obtained for q = 0 agree with previously obtained results. It is shown that for large wave numbers q, vertex corrections are negligible and Sigma(s)(q,omega) possesses a logarithmic singularity at omega = 2 Delta, where Delta is the superconducting gap. It is also shown that in systems with nesting, Sigma(s)(Q,omega) (where Q is the nesting vector) possesses a square-root singularity at omega = 2 Delta, i.e., exactly of the same type as at q = 0. The results are used to explain the recently published experimental data on phonon anomalies, observed in nickel borocarbides in the superconducting state, at large q. It is shown, specifically, that in these systems nesting must be taken into account in order to account for the emergence of a narrow additional line in the phonon spectral function S(q,omega) approximate to -pi(-1)Im D-s(q,omega), where D-s(q,omega) is the phonon Green's function, at temperatures T < T-c. (C) 1999 American Institute of Physics. {[}S1063-7761(99)02005-3].",169,2,excluded,Out of field
GNM_335,Curlee1995192,Experimental analysis of mass change in female green-rumped parrotlets (Forpus passerinus): The role of male cooperation,"Curlee, A.P. and Beissinger, S.R.",Behavioral Ecology,6,2,192-198,1995,10.1093/beheco/6.2.192,"Mass change was determined by weighing nine unmanipulated pairs of green-rumped parrodets during prospecting, egg laying, hatching, and fledging. Male and female mass were similar at the onset of prospecting. However, female mass had increased 25% by the start of egg laying, and females maintained the heavy mass through incubation. Females began losing mass at the time of hatching and reverted to weights that were similar to those of males by the end of hatching. Males neither gained nor lost mass during breeding. To test predictions from mass change hypotheses, 25 females were assigned manipulated broods of four or eight young. Females were weighed on the first day of hatching and 6, 10, and 27 days later, or until first fledging. Females with four and eight young lost the same amount of mass. Females lost less mass during brooding if their mates fed them more often. Females with four young tended to lose less mass during brooding if they spent less time away from the nest, whereas females with eight young tended to lose less mass if they spent more time away from the nest. Mass change after brooding was not related to provisioning rates of nestlings by females or males of either experimental group. Our results contradict the hypothesis that mass loss is due to stress, and correspond to some of the predictions of the adaptive, gonadal, and brooding starvation hypotheses. Â© 1995 International Society for Behavioral Ecology.",339,1,excluded,No green nest material
GNM_229,Yano2017406,Cell-cycle-dependent drug-resistant quiescent cancer cells induce tumor angiogenesis after chemotherapy as visualized by real-time FUCCI imaging,"Yano, S. and Takehara, K. and Tazawa, H. and Kishimoto, H. and Urata, Y. and Kagawa, S. and Fujiwara, T. and Hoffman, R.M.",Cell Cycle,16,5,406-414,2017,10.1080/15384101.2016.1220461,"We previously demonstrated that quiescent cancer cells in a tumor are resistant to conventional chemotherapy as visualized with a fluorescence ubiquitination cell cycle indicator (FUCCI). We also showed that proliferating cancer cells exist in a tumor only near nascent vessels or on the tumor surface as visualized with FUCCI and green fluorescent protein (GFP)-expressing tumor vessels. In the present study, we show the relationship between cell-cycle phase and chemotherapy-induced tumor angiogenesis using in vivo FUCCI real-time imaging of the cell cycle and nestin-driven GFP to detect nascent blood vessels. We observed that chemotherapy-treated tumors, consisting of mostly of quiescent cancer cells after treatment, had much more and deeper tumor vessels than untreated tumors. These newly-vascularized cancer cells regrew rapidly after chemotherapy. In contrast, formerly quiescent cancer cells decoyed to S/G2 phase by a telomerase-dependent adenovirus did not induce tumor angiogenesis. The present results further demonstrate the importance of the cancer-cell position in the cell cycle in order that chemotherapy be effective and not have the opposite effect of stimulating tumor angiogenesis and progression. Â© 2017 Taylor & Francis.",226,1,excluded,Not birds
GNM_268,Hanley2013163,Eggshell conspicuousness is related to paternal brood patch vascularisation in the American thrashers,"Hanley, D.",Avian Biology Research,6,2,163-177,2013,10.3184/175815513X665926,"Conspicuous blue-green egg colouration has been of interest to scientists and naturalists for more than a hundred years; however, the function of this trait has never been fully understood and has spurred extensive debate. The American thrashers exhibit great variation in egg colouration and patterning, and also show variation in male brood patch development. A recent hypothesis suggests that conspicuous egg colouration has evolved as the product of sexual conflict, where females may create conspicuous eggs to obtain greater amounts of male care, either in the form of male incubation or incubation assistance to prevent their eggs from being vulnerable to visually orienting predators and brood parasites. The American thrashers, a genus comprising of 10 species, exhibits striking variation in egg colouration and patterning, and also show variation in male brood patch development. By using avian visual modelling, I show that blue-green chroma of American thrasher eggs is positively related to their degree of conspicuousness against a nest background, while brown chroma is negatively related. Interestingly, the degree of male brood patch vascularisation is directly related to eggshell conspicuousness in American thrashers. I suggest that in the American thrashers, male brood patch vascularisation has evolved in response to conspicuous eggshell colouration to mitigate visual risks. Here I show that the degree of male brood patch vascularisation is directly related to relative paternal incubation effort in more than 300 North American breeding birds. This suggests that American thrasher species that possess both conspicuous eggs and brood patches, have most likely evolved to keep these conspicuous nest contents concealed, thereby reducing risk of visual detection. I suggest that these patterns are not unique to thrashers, but may extend to several avian families.",265,1,excluded,Not experimental
GNM_252,Ginisty2015515,Evidence for a subventricular zone neural stem cell phagocytic activity stimulated by the vitamin k-dependent factor protein S,"Ginisty, A. and GÃ©ly-Pernot, A. and Abaamrane, L. and Morel, F. and Arnault, P. and Coronas, V. and Benzakour, O.",Stem Cells,33,2,515-525,2015,10.1002/stem.1862,"Neural stem cells, whose major reservoir in the adult mammalian brain is the subventricular zone (SVZ), ensure neuropoiesis, a process during which many generated cells die. Removal of dead cells and debris by phagocytes is necessary for tissue homeostasis. Using confocal and electron microscopy, we demonstrate that cultured SVZ cells phagocytose both 1 and 2 Î¼m latex beads and apoptotic cell-derived fragments. We determine by flow cytometry that phagocytic cells represent more than 10% of SVZ cultured cells. Phenotyping of SVZ cells using nestin, GFAP, Sox2, or LeX/SSEA and quantification of aldehyde dehydrogenase (ALDH) activity, reveals that cells with neural stem-cell features phagocytose and represent more than 30% of SVZ phagocytic cells. In vivo, nestin-, Sox2-, and ALDH-expressing neural stem-like cells engulfed latex beads or apoptotic cell-derived fragments that were injected into mice lateral brain ventricles. We show also that SVZ cell phagocytic activity is an active process, which depends both on cytoskeleton dynamic and on recognition of phosphatidylserine eat-me signal, and is stimulated by the vitamin K-dependent factor protein S (ProS). ProS neutralizing antibodies inhibit SVZ cell phagocytic activity and exposure of SVZ cells to apoptotic cell-derived fragments induces a transient Mer tyrosine kinase receptor (MerTK) phosphorylation. Conversely, MerTK blocking antibodies impair both basal and ProS-stimulated SVZ cell phagocytic activity. By revealing that neural stem-like cells act within the SVZ neurogenic niche as phagocytes and that the ProS/MerTK path represents an endogenous regulatory mechanism for SVZ cell phagocytic activity, the present report opens-up new perspectives for both stem cell biology and brain physiopathology. Â© 2014 AlphaMed Press.",247,1,excluded,Not birds
GNM_382,Law19511186,A Three-Gun Shadow-Mask Color Kinescope,"Law, H.B.",Proceedings of the IRE,39,10,1186-1194,1951,10.1109/JRPROC.1951.273561,"A three-gun shadow-mask color kinescope is described as well as construction techniques. The beams, from three guns mounted together in a 2-inch diameter neck, are deflected by a single deflection yoke. The guns are pointed so that the electron beams converge to a spot on a thin, perforated metal sheet that acts as a mask and is located a short distance away from a viewing screen composed of many phosphor dots. Associated with each hole in the mask is a trio of phosphor dots capable of emitting the three primary colors, red, blue, and green. The dots are so placed that each electron beam as it scans can â€œseeâ€� only one dot of the trio. Each of the three beams is thus capable of exciting one color only, and when all three beams Ã¥re modulated with the appropriate primary color information, a picture in full color can be reproduced. An apparatus called the â€œlighthouseâ€� is used to record the locations of the phosphor dots on a photographic plate placed behind the mask and in the plane of the phosphor screen. A point source of light, at the position from which the deflection of one of the beams appears to take place, is used to simulate the electron beam in recording the phosphor dot positions. The pattern for one color of phosphor is the same as for the other two colors, and the geometry of the hole system in the mask is such that the three phosphor patterns nest together perfectly. The phosphor screens may be made by using various processes such as, electrostatic printing, offset printing, photoprinting processes, silk screening, and settling. The latter two methods have been used in the tubes described in the text. Experimental tubes have shown the principles of operation and construction to be sound. Copyright, 1951, by The Institute of Radio Engineers, Inc.",386,1,excluded,Out of field
GNM_267,Gwinner2013307,Nest composition and yolk hormones: Do female European starlings adjust yolk androgens to nest quality?,"Gwinner, H. and Yohannes, E. and Schwabl, H.",Avian Biology Research,6,4,307-312,2013,10.3184/175815513X13823680612392,"The nest is a key element of avian reproductive fitness. It provides the developmental environment for the embryo and nestling thereby affecting their quality and survival. Nests are often constructed by the male and nest quality, elaboration, and ornamentation vary among males in a species. Therefore, male nest-building behaviour is likely under sexual selection and females may use male nest-building behaviour and nest features as cues in mate choice and their own reproductive investment. We tested this hypothesis in European starlings (Sturnus vulgaris). Male starlings present green plants to females during their courtship display and furbish their nests with variable quantities of fresh green plants. The highest frequency of plant incorporation into the nest occurs during pair formation and oogenesis. We determined nest composition and measured yolk testosterone concentrations in eggs. Yolk testosterone concentrations were positively correlated with the amount of green plant material in nests. Because males use green nest material in courtship and green nest material positively affects nestlings' development, we suggest that female European starlings use male nest-building effort, ritualised courtship display of green plants, and nest characteristics in mate choice, and adjust yolk testosterone levels in the eggs to the quality of the nest to optimise offspring growth.",264,1,selected,
GNM_185,Scott.Baumann20221186,Effects of nest-box environment on fledgling success rate and pathogen load,"Scott-Baumann, J.F. and Morgan, E.R. and Cogan, T.A.",Parasitology,149,9,1186-1192,2022,10.1017/S0031182022000695,"Nest boxes have been used for many decades as tools for conservation and to study avian population dynamics. Plastic is increasingly used as a material for nest boxes, but no studies have investigated effects of this different material. Two consecutive studies were conducted to investigate effects of nest-box environment on nidicolous parasites, bacteria and fungi, as well as nest success, in blue tits Cyanistes caeruleus and great tits Parus major. The first compared microclimate and parasite and pathogen load in plastic and wooden nest boxes. The second tested the nest protection hypothesis-that birds naturally incorporate aromatic herbs into nests to decrease nest parasites and pathogens-by comparing parasite and pathogen load in plastic nest boxes to which aromatic or non-aromatic plant material was added. No significant difference in nest-box temperature or relative humidity was found between plastic and wooden boxes. Wooden boxes, however, contained 30-fold higher numbers of fleas and a higher total bacterial load on chicks. Fledging success for blue tit broods was significantly higher in wooden boxes. Parasites and bacteria did not decrease by the inclusion of aromatic herbs. The results increase the evidence base for nest-box design in support of plastic, which can provide an appropriate alternative nest-box material to wood, with apparently no difference in microclimate and no increase in the load of measured parasites and pathogens. Copyright Â© The Author(s), 2022. Published by Cambridge University Press.",185,1,selected,
GNM_245,Hauber20151133,Experimental shifts in eggâ€“nest contrasts do not alter egg rejection responses in an avian hostâ€“brood parasite system,"Hauber, M.E. and Aidala, Z. and Igic, B. and Shawkey, M.D. and MoskÃ¡t, C.",Animal Cognition,18,5,1133-1141,2015,10.1007/s10071-015-0886-9,"Obligate brood parasitic birds exploit their hosts to provide care for unrelated young in the nest. Potential hosts can reduce the cost of parasitism by rejecting foreign eggs from the nest. Observational, comparative, and experimental studies have concluded that most hosts use the coloration and patterning of eggshells to discriminate between own and foreign eggs in the nest. However, an alternative hypothesis is that birds use the colour contrasts between eggshells and the nest lining to identify parasitic eggs (eggâ€“nest contrast hypothesis). In support of this hypothesis, we found that the avian perceivable chromatic contrasts between dyed eggs and unmanipulated nest linings significantly and negatively covaried with the rejection rates of different dyed eggs of the great reed warbler Acrocephalus arundinaceus, a frequently parasitized host of the common cuckoo Cuculus canorus. To experimentally test whether eggâ€“nest contrasts influence rejection, we reciprocally dyed both eggs and the nest lining of this host species with one of two colours: orange and green. Contrary to the eggâ€“nest contrast hypothesis, host rejection patterns in response to dyed eggs were not altered by dyeing nests, relative to unmanipulated control eggs and nests. In turn, experimental egg colour was the only significant predictor of egg rejection rate. Our results demonstrate that eggâ€“nest contrast is a collateral, not a causal factor in egg rejection, and confirm the conclusions of previous studies that hosts can rely on the parasitic eggâ€™s appearance itself to recognize the foreign egg in the nest. Â© 2015, Springer-Verlag Berlin Heidelberg.",240,1,excluded,No green nest material
GNM_183,X.WOS.A1991GD12600005,"GREAT-LAKES EMBRYO MORTALITY, EDEMA, AND DEFORMITIES SYNDROME (GLEMEDS) IN COLONIAL FISH-EATING BIRDS - SIMILARITY TO CHICK-EDEMA DISEASE","GILBERTSON, M and KUBIAK, T and LUDWIG, J and FOX, G",JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH,33,4,455-520,1991,10.1080/15287399109531538,"Several species of colonial fish-eating birds nesting in the Great Lakes basin, including herring gulls, common terns and double-crested cormorants, have exhibited chronic impairment of reproduction. In addition to eggshell thinning caused by high levels of DDT and metabolites, the reproductive impairment is characterized by high embryonic and chick mortality, edema, growth retardation, and deformities, hence the name Great Lakes embryo mortality, edema, and deformities syndrome (GLEMEDS). The hypothesis has been advanced that GLEMEDS in colonial fish-eating birds resembles chick-edema disease of poultry and has been caused by exposure to chick-edema active compounds that have a common mode of action through the cytochrome P-448 system. Detailed evidence has been collected from the following three groups of studies on herring gulls in the lower Great Lakes during the early 1970s; Forster's terns in Green Bay, Wisconsin in 1983; and double-crested cormorants and Caspian terns in various locations in the upper Great Lakes from 1986 onwards. It has proved difficult to establish not only the onset of the disease in the various species at various locations but also the period in which chick-edema active compounds were released. Anecdotal evidence suggested that serious egg mortality in Lake Ontario herring gulls first occurred in 1966, though the signs of chick-edema disease were not looked for until 1974. Only indirect evidence is available on the date of the release of one of the presumed causal agents, 2,3,7,8-tetrachlorodibenzo-p-dioxin, but highest levels may have occurred in the early to mid 1960s. More reliable data show that the onset of the improvement of reproduction of Lake Ontario herring gulls coincided with the declines in organochlorine compounds and particularly 2,3,7,8-TCDD and PCB. Similarly, information on the onset of the disease and exposures in the Forster's tern and double-crested cormorants in Green Bay is uncertain but bird banders did not observe deformities until the 1970s, which corresponds with the onset of high levels of PCB. If the disappearance of the Caspian tern from Saginaw Bay in the mid 1960s corresponds with the onset of GLEMEDS at that location, then there is a close temporal relationship to the onset of high PCB levels. Chick-edema disease is difficult to diagnose because there is no specific lesion, but rather there is a suite of lesions. GLEMEDS is characterized by an elevated incidence of embryonic and chick mortality, growth retardation, and developmental abnormalities, including bill deformities, club feet, missing eyes, and defective feathering, and there is also subcutaneous, percardial, and peritoneal edema, liver enlargement, liver necrosis, and porphyria. These signs conform to the known symptoms of chick-edema disease. A variety of chick-edema active compounds, including non-ortho-substituted PCBs and dibenzo-p-dioxins and furans substituted at the lateral positions, produce chick-edema disease. The active compounds have specific conformational requirements. In considering evidence on the strength of association, the embryos and chicks of herring gulls from Lake Ontario and Forster's terns from Green Bay had a significant increase in the incidence of the lesions compared to the reference colonies. Similarly, the incidence of bill abnormalities was significantly elevated in Great Lakes colonies of double-crested cormorants particularly for Green Bay, Wisconsin. There was a significant dose-response relationship between the incidence of embryonic mortality in cormorant eggs and the presence of chick-edema active compounds expressed in 2,3,7,8-TCDD equivalents. There is a high degree of consistency on replication. The disease has been found in a variety of species in a variety of locations, by different observers using different study designs. Outbreaks of the disease have occurred at different times and seem only to be related to exposures of developing embryos to high levels of chick-edema active compounds. The new facts, that embryos and chicks of colonial, fish-eating birds can exhibit signs resembling chick-edema disease when exposed to chick-edema active compounds, cohere with existing biological theory, experience, and experimentation. There are plausible routes of exposure and sources of these compounds to the Great Lakes, and statistically significant dose-response relationships have been demonstrated.",183,1,excluded,Not experimental
GNM_337,Janzen19947487,Climate change and temperature-dependent sex determination in reptiles,"Janzen, F.J.",Proceedings of the National Academy of Sciences of the United States of America,91,16,7487-7490,1994,10.1073/pnas.91.16.7487,"Despite increasing concern over the possible impact of global temperature change, there is little empirical evidence of direct temperature effects on biotic interactions in natural systems. Clear assessment of the ecological and evolutionary impact of changing climatic temperature requires a natural system in which populations exhibit a direct unambiguous fitness response to thermal fluctuation. I monitored nests of a population of painted turtles (Chrysemys picta) with temperature-dependent sex determination to investigate the causal relationship between local climatic variation in temperature and offspring sex ratio. Consistent with theoretical predictions, annual offspring sex ratio was highly correlated with mean July air temperature, validating concerns about the effect of climate change on population demography. This correlation implies that even modest increases in mean temperature (<2Â°C) may drastically skew the sex ratio. Statistical evaluation of the variance in climate change indicates that an increase in mean temperature of 4Â°C would effectively eliminate production of male offspring. Quantitative genetic analyses and behavioral data suggest that populations with temperature-dependent sex determination may be unable to evolve rapidly enough to counteract the negative fitness consequences of rapid global temperature change. Populations of species with temperature- dependent sex determination may serve as ideal indicators of the biological impact of global temperature change.",341,1,excluded,Not birds
GNM_155,X.WOS.000180605000007,Bee-eaters (Merops orientalis) respond to what a predator can see,"Watve, M and Thakar, J and Kale, A and Puntambekar, S and Shaikh, I and Vaze, K and Jog, M and Paranjape, S",ANIMAL COGNITION,5,4,253-259,2002,10.1007/s10071-002-0155-6,"Two sets of experiments are reported that show that the small green bee-eater (Merops orientalis, a small tropical bird) can appreciate what a predator can or cannot see. Bee-eaters avoid entering the nest in the presence of a potential nest predator. In the first set of experiments bee-eaters entered the nest more frequently when the predator was unable to see the nest from its position, as compared to an approximately equidistant position from which the nest could be seen. In the second set of experiments bee-eaters entered the nest more frequently when the predator was looking away from the nest. The angle of gaze from the nest was associated significantly positively with the probability of entering the nest whereas the angle from the bird was not. Birds showed considerable flexibility as well as individual variation in the possible methods of judging the predator's position and direction of gaze.",155,1,excluded,No green nest material
GNM_141,Browne2006187,Effect of nestbox construction and colour on the occupancy and breeding success of nesting tits Parus spp.,"Browne, S.J.",Bird Study,53,2,187-192,2006,10.1080/00063650609461432,"Capsule: Breeding performance was not affected, although variation in nestbox occupancy may result from perceived differences in protection from predators and insulation properties. Aim: To assess if nestboxes of different construction and colour were occupied differently by breeding tits and affected breeding success. Methods: A total of 292 nestboxes of different construction and colour were placed in a range of habitats and their occupancy, and the clutch size, brood size and number of young fledged of the birds that used them were measured. Results: Overall 272 tit nests were included in the analysis. Although there were species-related differences in the occupancy of the different types of nestboxes, more tits nested in the boxes constructed from woodcrete (64% of nests) compared to the wooden boxes (36%). More tits nested in green (72%) rather than brown boxes (28%) and in boxes with entrance holes (68%) rather than wedges (32%). The clutch size, brood size and number of young fledged did not vary in relation to nestbox type. Conclusion: Within the parameters of the experimental design of this study, tits are more likely to nest in woodcrete boxes than in wooden boxes, and in wooden boxes that are green and have holes rather than brown boxes with wedge entrances. It is likely that the smaller internal volume, internal darkness, insulating properties and perceived protection from predation were the reasons for these differences. Â© 2006 British Trust for Ornithology.",141,2,excluded,No green nest material
