"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","count","geary_control","geary_trt","geary_test","lnRR","lnRR_variance","lnRR_sign","SMDH","SMDH_variance","SMDH_sign"
"54","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","70",1,"GNM_101_1",1,"GNM_101_1",4,"GNM_101_4","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",9.2,"mean",0.3,1.69705627484771,"se",32,32,9.3,"mean",0.4,2.07846096908265,"se",27,27,"brood size on day 3","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"number_of_nestling","Valsaín, Spain",72,23.0366972477064,30.4289405684755,"pass",-0.0108109161042157,0.0029132518789392,-0.0108109161042157,-0.0524698760142476,0.0683103682903332,-0.0524698760142476
"55","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","71",1,"GNM_101_1",1,"GNM_101_1",4,"GNM_101_4","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",9,"mean",0.4,2.26274169979695,"se",32,32,8.9,"mean",0.5,2.59807621135332,"se",27,27,"brood size on day 13","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"number_of_nestling","Valsaín, Spain",72,17.6366972477064,22.3255813953488,"pass",0.0111733005981253,0.00513147579258761,0.0111733005981253,0.0407510763739686,0.068301110344034,0.0407510763739686
"56","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","80",1,"GNM_101_1",1,"GNM_101_1",13,"GNM_101_13","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",10,"mean",0.1,0.556776436283002,"se",31,31,9.9,"mean",0.1,0.519615242270663,"se",27,27,"nestling mass","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Valsaín, Spain",65,98.091743119266,99.2,"pass",0.0100503358535015,0.0002020304050607,0.0100503358535015,0.182745760431927,0.0695829982165785,0.182745760431927
"57","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","81",1,"GNM_101_1",1,"GNM_101_1",14,"GNM_101_14","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",16.2,"mean",0.1,0.556776436283002,"se",31,31,16.1,"mean",0.1,0.519615242270663,"se",27,27,"nestling tarsus length","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Valsaín, Spain",65,159.522935779817,160.704,"pass",0.00619197024792098,7.66827061045185e-05,0.00619197024792098,0.182745760431924,0.0695829982165785,0.182745760431924
"58","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","82",1,"GNM_101_1",1,"GNM_101_1",15,"GNM_101_15","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",40.1,"mean",0.2,1.113552872566,"se",31,31,39.9,"mean",0.4,2.07846096908265,"se",27,27,"nestling wing length","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_wing_length","Valsaín, Spain",65,98.8348623853211,198.896,"pass",0.00500001041670584,0.00012537734846195,0.00500001041670584,0.120750166737933,0.0694207964046078,0.120750166737933
"59","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","83",1,"GNM_101_1",1,"GNM_101_1",16,"GNM_101_16","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",0,1,"PCH",0.35,"mean",0.02,0.1113552872566,"se",31,31,0.38,"mean",0.03,0.155884572681199,"se",27,27,"nestling PHA (single-wing phytohaemagglutinin)","Physiology","include","Authors take a measure before injecting PHA and after injecting. They consider this to be higher in value for birds that have better immunocompetence and therefore higher in GNM groups.",1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_immunity","Valsaín, Spain",40,12.5504587155963,17.36,"pass",-0.0822380982369721,0.0094979931030584,-0.0822380982369721,-0.221057394396562,0.069716363377454,-0.221057394396562
"60","GNM_101","included",NA,"hatchlings/eggs laid","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","84",1,"GNM_101_1",1,"GNM_101_1",18,"GNM_101_18","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",0.9,"mean",0.02,0.113137084989848,"se",32,32,0.92,"mean",0.03,0.152970585407784,"se",26,26,"hatching success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"hatching_success","Valsaín, Spain",72,30.3746031746032,44.6511627906977,"pass",-0.0219789067187752,0.00155715419262993,-0.0219789067187752,-0.149013587139374,0.069902961299057,-0.149013587139374
"61","GNM_101","included",NA,"fledgling/hatchlings","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","85",1,"GNM_101_1",1,"GNM_101_1",19,"GNM_101_19","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",1,1,"both",0.96,"mean",0.02,0.113137084989848,"se",32,32,0.95,"mean",0.02,0.101980390271856,"se",26,26,"fledging success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"fledgling_success","Valsaín, Spain",72,47.047619047619,47.6279069767442,"pass",0.0104712998672954,0.00087724107417667,0.0104712998672954,0.0910942187551526,0.0697830742950782,0.0910942187551526
"62","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","86",1,"GNM_069_1",1,"GNM_069_1",1,"GNM_069_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",14.3,"mean",1.78,1.78,"sd",20,20,14.3,"mean",1.11,1.11,"sd",21,21,"nestling tarsus length (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,58.3422355567669,35.4842802921315,"pass",0,0.00106162369099432,0,0,0.0976190476190476,0
"63","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","87",2,"GNM_069_2",2,"GNM_069_2",2,"GNM_069_2","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",14.5,"mean",1.56,1.56,"sd",6,6,14.1,"mean",1.59,1.59,"sd",4,4,"nestling tarsus length (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,16.69256381798,21.8569853971422,"pass",0.0279738520424062,0.00510817227545513,0.0279738520424062,0.229795327920002,0.41930696130336,0.229795327920002
"64","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","88",1,"GNM_069_1",1,"GNM_069_1",1,"GNM_069_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",28.5,"mean",1.36,1.36,"sd",20,20,29.4,"mean",1.02,1.02,"sd",21,21,"nestling tarsus length (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,130.532052321372,92.5605480882266,"pass",-0.031090587070031,0.00017117395884913,-0.031090587070031,-0.736844487562258,0.104240264678205,-0.736844487562258
"65","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","89",2,"GNM_069_2",2,"GNM_069_2",2,"GNM_069_2","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",28.4,"mean",1.19,1.19,"sd",6,6,28.4,"mean",0.658,0.658,"sd",5,5,"nestling tarsus length (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Hoya de Guadix, Spain",65,91.9153720668607,56.1200742413786,"pass",0,0.0003999819810884,0,0,0.366666666666667,0
"66","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","90",1,"GNM_069_1",1,"GNM_069_1",3,"GNM_069_3","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",18.8,"mean",4.57,4.57,"sd",20,20,18.4,"mean",3.08,3.08,"sd",21,21,"nestling body mass (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,27.0543506269051,18.1702798074381,"pass",0.0215062052209637,0.00428879696017866,0.0215062052209637,0.101145296990379,0.0977438082422583,0.101145296990379
"67","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","91",2,"GNM_069_2",2,"GNM_069_2",4,"GNM_069_4","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",20.1,"mean",4.66,4.66,"sd",6,6,20.6,"mean",4.18,4.18,"sd",5,5,"nestling body mass (day 3)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,10.4951014665062,10.1427798447949,"pass",-0.0245712607305053,0.0171930654978978,-0.0245712607305053,-0.102612037893091,0.367145268044875,-0.102612037893091
"68","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","92",1,"GNM_069_1",1,"GNM_069_1",3,"GNM_069_3","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",69.3,"mean",9.56,9.56,"sd",20,20,71.7,"mean",7.18,7.18,"sd",21,21,"nestling body mass (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,45.2235570958218,32.0180816861895,"pass",-0.0340458414097172,0.001429042752395,-0.0340458414097172,-0.279383197055354,0.0985709375068143,-0.279383197055354
"69","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","93",2,"GNM_069_2",2,"GNM_069_2",4,"GNM_069_4","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",1,1,"both",65.2,"mean",9.55,9.55,"sd",6,6,68.8,"mean",9.46,9.46,"sd",5,5,"nestling body mass (day 14)","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_mass","Hoya de Guadix, Spain",65,15.4879167272713,16.0542892125953,"pass",-0.0537442760066906,0.0073569436341852,-0.0537442760066906,-0.345942506198203,0.372106494739153,-0.345942506198203
"70","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","104",1,"GNM_069_1",1,"GNM_069_1",9,"GNM_069_9","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",77.8,"mean",35.5,35.5,"sd",20,20,54.8,"mean",28.9,28.9,"sd",21,21,"Rank telomere length (Day 14)","Physiology","include","We expect a positive relation between telomere length and GNM. Telomere length shortens as the individual ages and the cell dies once there is not enough protection provided by the telomere cap. Therefore, shorter the telomere, the more likely one is to die.",1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"telomere_measure","Hoya de Guadix, Spain",40,8.5872226497133,9.67990755830895,"pass",0.350451237230376,0.0236542835107209,0.350451237230376,0.698615307579711,0.103571039667641,0.698615307579711
"71","GNM_069","included",NA,"mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","105",2,"GNM_069_2",2,"GNM_069_2",10,"GNM_069_10","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",86.6,"mean",23.8,23.8,"sd",6,6,112,"mean",18.5,18.5,"sd",5,5,"Rank telomere length (Day 14)","Physiology","include","We expect a positive relation between telomere length and GNM. Telomere length shortens as the individual ages and the cell dies once there is not enough protection provided by the telomere cap. Therefore, shorter the telomere, the more likely one is to die.",1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD",NA,"TR",NA,"n","y","n",1,1,"telomere_measure","Hoya de Guadix, Spain",40,12.8926441945934,8.55633526285808,"pass",-0.257199055726705,0.0180450861606443,-0.257199055726705,-1.07437288336469,0.419133807235273,-1.07437288336469
"72","GNM_069","included",NA,"Rank telomere difference","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","106",1,"GNM_069_1",1,"GNM_069_1",11,"GNM_069_11","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",10.8,"mean",41.5,41.5,"sd",20,20,19.6,"mean",44.2,44.2,"sd",21,21,"Telomere Dynamic (Rank difference in Telomere length (Day 14))","Physiology","include","We expect a negative relationship between telomere dynamic and GNM. Telomere dynamic is calculated as rank difference in telomere length.",-1,NA,NA,NA,NA,NA,NA,NA,"raw data",NA,"c","SD","Authors call this telomere dynamics which is rank telomere length difference between hatchlings and nestlings. This makes it possible to take a negative value.","TR",NA,"n","y","n",1,1,"telomere_measure","Hoya de Guadix, Spain",40,2.0081854203288,1.14946466313242,"fail",-0.595983432106298,0.980441854227324,0.595983432106298,-0.201126286934991,0.0981123620494898,0.201126286934991
"73","GNM_349","included",NA,"hatchlings/eggs laid","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.","114",1,"GNM_349_1",1,"GNM_349_1",1,"GNM_349_1","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2",1,1,"both",0.9,"mean",0.04,0.222710574513201,"se",31,31,0.92,"mean",0.03,0.155884572681199,"se",27,27,"hatch success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 1",NA,"b","SD","Random assignment: Authors say ""We randomly assigned each nest initiation either to a ""plant removal"" or a ""control"" treatment to test the hypothesis that green vegetation used by nesting starlings decreases the detrimental effects of ectoparasites.""","TR",NA,"n","y","n",1,1,"hatching_success","Patuxent Wildlife Research Center, USA",72,30.3853211009174,22.32,"pass",-0.0219789067187752,0.00303863567411141,-0.0219789067187752,-0.101412138154465,0.0693837603614856,-0.101412138154465
"74","GNM_349","included",NA,"fledgling/hatchlings","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.","115",1,"GNM_349_1",1,"GNM_349_1",2,"GNM_349_2","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2",1,1,"both",0.73,"mean",0.07,0.389743505398102,"se",31,31,0.77,"mean",0.06,0.311769145362398,"se",27,27,"fledge success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 2",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"fledgling_success","Patuxent Wildlife Research Center, USA",72,12.7155963302752,10.3451428571429,"pass",-0.0533459807052927,0.0152668211415619,-0.0533459807052927,-0.110948637216801,0.0694012187954097,-0.110948637216801
"75","GNM_349","included",NA,"score(0-5)","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.","116",1,"GNM_349_1",1,"GNM_349_1",3,"GNM_349_3","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2",1,1,"both",1.24,"mean",0.12,0.611882341631134,"se",26,26,1.23,"mean",0.08,0.407921561087423,"se",26,26,"fat score (0-5)","Physiology","include","We consider this a general proxy of fitness. We do not know the mechanistic reason for higher fat score, whether that would be because of better health due to higher parental investment (supporting CH) or because there is less parasites or overall better body health markers (supporting PCH).",1,NA,NA,NA,NA,NA,NA,NA,"table 3",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"fat_score","Patuxent Wildlife Research Center, USA",40,15.2285714285714,10.2349206349206,"pass",0.0080972102326193,0.0135955307422418,0.0080972102326193,0.0189406142749146,0.076926526412203,0.0189406142749146
"76","GNM_349","included",NA,"score(0-3)","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.","117",1,"GNM_349_1",1,"GNM_349_1",4,"GNM_349_4","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2",0,1,"PCH",1.66,"mean",0.15,0.764852927038918,"se",26,26,1.37,"mean",0.15,0.75,"se",25,25,"scab score(0-3)","Physiology","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 4",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"scab_score","Patuxent Wildlife Research Center, USA",40,9.04290429042904,10.9612698412698,"pass",0.192006862528418,0.0201530431936775,-0.192006862528418,0.376886485034217,0.0798541210360625,-0.376886485034217
"77","GNM_349","included",NA,"mean and variance","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.","118",1,"GNM_349_1",1,"GNM_349_1",5,"GNM_349_5","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2",1,1,"both",28.3,"mean",0.1,1.04880884817015,"se",110,110,26.1,"mean",0.1,0.953939201416946,"se",91,91,"tarsal length","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 5",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"nestling_tarsus_length","Patuxent Wildlife Research Center, USA",65,260.284931506849,282.358276643991,"pass",0.0809264903205443,2.71658702170018e-05,0.0809264903205443,2.17643822929595,0.031863212034997,2.17643822929595
"78","GNM_349","included",NA,"percentage","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.","119",1,"GNM_349_1",1,"GNM_349_1",6,"GNM_349_6","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2",0,1,"PCH",46.5,"mean",0.6,5.939696961967,"se",98,98,47.5,"mean",0.5,4.79583152331272,"se",92,92,"hematocrit level %","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 6",NA,"b","SD",NA,"TR",NA,"n","y","n",1,1,"hemoglobin_measure","Patuxent Wildlife Research Center, USA",40,94.7425474254743,77.3027989821883,"pass",-0.0212773984472849,0.000277296560312,-0.0212773984472849,-0.183891281921183,0.0211626363331144,-0.183891281921183
"79","GNM_349","included",NA,"mean and variance","Fauth P T; Krementz D G; Hines J E",1991,"Patuxent Wildlife Research Center (PWRC) in Laurel, Maryland USA.","120",1,"GNM_349_1",1,"GNM_349_1",7,"GNM_349_7","Sturnus vulgaris","Achillea millefolium, Daucus carota, Solidago, Barbarea vulgaris, Glechoma hederacae, Erigeron spp.","blank","2",1,1,"both",76,"mean",0.6,6.32139225171164,"se",111,111,76.2,"mean",0.6,5.96992462263972,"se",99,99,"body mass","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"table 7",NA,"b","SD","Authors also talk about sighting probability and survival probability but I was not sure how to extract this. It has a probability value and SE associated. Maybe we can treat it like means?","TR",NA,"n","y","n",1,1,"nestling_mass","Patuxent Wildlife Research Center, USA",65,126.680100755667,126.38202247191,"pass",-0.00262812240626958,0.00012432699380634,-0.00262812240626958,-0.0323592464904419,0.0191125122548606,-0.0323592464904419
"80","GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)","125",1,"GNM_185_1",1,"GNM_185_1",5,"GNM_185_5","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1",1,1,"both",5.842100465625,NA,NA,NA,NA,23,23,5.842100465625,NA,NA,NA,NA,23,23,"brood size","Reproduction","include","use 0 as ES",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"number_of_nestling","Betty Daw’s Wood, UK",72,NA,NA,NA,0.00393684263362803,0.0330122961507267,0.00393684263362803,0,0.0869565217391304,0
"81","GNM_185","included",NA,"Not available","Scott-Baumann, J F; Morgan, E R; Cogan T A",2022,"Betty Daw’s Wood, Gloucestershire, UK (51°57N, 002°26W)","126",1,"GNM_185_1",1,"GNM_185_1",6,"GNM_185_6","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus, Helichrysum italicum","moss","1",1,1,"both",5.842100465625,NA,NA,NA,NA,23,23,5.842100465625,NA,NA,NA,NA,23,23,"nest mortality","Reproduction","include","use 0 as ES",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","SD","I have filled out all the moderators and used 0 as the ES value since the authors did not provide these values in the article or through correspondence.","TR",NA,"n","y","y",1,1,"nest_mortality","Betty Daw’s Wood, UK",72,NA,NA,NA,0.00393684263362803,0.0330122961507267,-0.00393684263362803,0,0.0869565217391304,0
"82","GNM_010","included",NA,"mean and variance","Gwinner H; Capilla-Lasheras P; Cooper C; Helm B",2018,"Lake_Ammersee_Germany","135",1,"GNM_010_1",1,"GNM_010_1",1,"GNM_010_1","Sturnus vulgaris","Achillea_millefolium, Heracleum_spondyleum, Anthriscus_silvestris, Sambucus_niger, Aegopodium_podagraria, Salix_alba","grass","1",1,1,"both",5.62,"mean",0.916,0.916,"SD",8,8,5.38,"mean",0.518,0.518,"SD",8,8,"eggslaid 2006 (maximal number of eggs counted)","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941",NA,"a","TR",NA,"JMGS","I noticed that the authors shared their dataset, and that the data extractor (TR) did not extract, or mentioned it. therefore I extracted the data myself from dataset ""Gwinner_etal_2018_clutchoverview"" found at https://datadryad.org/stash/dataset/doi:10.5061/dryad.425c941; additionally I included ""b"" for the time of addiction as we discussed in our last meeting that this time refers to the experimental setup and not how it happens in nature.","n","y","n",1,1,"clutch_size","Lake Ammersee, Germany",72,28.4861362932201,16.8275881339935,"pass",0.0436432897319068,0.00447948060776218,0.0436432897319068,0.304889116725315,0.252904917921798,0.304889116725315
